step,time,kinetic,elastic,total,rel_energy_drift,linear_momentum_err,angular_momentum_err
22900,22.9,0.000130950937066,4.28736946206e-05,0.000173824631687,0.11471842035,3.20350732551e-10,6.47011365792e-06
23000,23,0.000163310236472,1.03381489283e-05,0.000173648385401,0.115616035313,2.7841290399e-10,6.58821317972e-06
23100,23.1,0.000126394211867,4.72830064981e-05,0.000173677218365,0.115469190231,2.65902091932e-10,6.29911098865e-06
23200,23.2,0.000167291181899,6.18499180565e-06,0.000173476173705,0.116493102279,2.47131119637e-10,6.37567883669e-06
23300,23.3,0.000122725452761,5.08022487642e-05,0.000173527701526,0.116230673243,2.4172218989e-10,6.15352478054e-06
23400,23.4,0.00017030322408,3.00400288978e-06,0.00017330722697,0.117353540936,2.45838020105e-10,6.21444909783e-06
23500,23.5,0.000120095729203,5.3279793518e-05,0.000173375522721,0.117005713532,2.42116524525e-10,6.06586108443e-06
23600,23.6,0.000172214019942,9.28040628272e-07,0.00017314206057,0.118194726502,2.40731350134e-10,6.08969564586e-06
23700,23.7,0.000118614193547,5.46062865905e-05,0.000173220480138,0.117795338922,2.31381932213e-10,5.99423458439e-06
23800,23.8,0.000172941808023,3.89835418875e-08,0.000172980791565,0.119016062798,2.43732478274e-10,6.00259334637e-06
23900,23.9,0.000118334022349,5.47282685891e-05,0.000173062290939,0.118600989898,2.2240103049e-10,5.994049031e-06
24000,24,0.000172456823387,3.66758185512e-07,0.000172823581573,0.119816726715,2.26370035665e-10,5.97451635972e-06
24100,24.1,0.000119259709825,5.36413558949e-05,0.00017290106572,0.119422103192,2.27830385467e-10,5.9942955078e-06
24200,24.2,0.000170784117027,1.88617142357e-06,0.000172670288451,0.120597442174,2.06966555781e-10,5.975147773e-06
24300,24.3,0.000121338313451,5.13985154621e-05,0.000172736828913,0.120258554383,2.33627963101e-10,6.08284541928e-06
24400,24.4,0.000168000653227,4.52009873185e-06,0.000172520751959,0.121359025273,2.65337919784e-10,6.0464729612e-06
24500,24.5,0.000124469980798,4.81000999949e-05,0.000172570080793,0.121107795586,2.82767845766e-10,6.15621627434e-06
24600,24.6,0.000164233022779,8.14153401955e-06,0.000172374556798,0.122103591114,2.83967431726e-10,6.1446637731e-06
24700,24.7,0.000128505702224,4.38952842126e-05,0.000172400986436,0.121968986072,2.94024790211e-10,6.33155916871e-06
24800,24.8,0.000159649913835,1.25812978264e-05,0.000172231211662,0.1228336419,3.01156949893e-10,6.31321053595e-06
24900,24.9,0.000133259943929,3.89704890883e-05,0.000172230433017,0.122837607504,3.18166680347e-10,6.48309603556e-06
25000,25,0.000154456233974,1.7633931357e-05,0.000172090165331,0.123551984962,3.0897367528e-10,6.51233991154e-06
25100,25.1,0.000138514137208,3.35445727018e-05,0.00017205870991,0.123712186106,3.10749715806e-10,6.74116215171e-06
25200,25.2,0.000148881470327,2.30691903417e-05,0.000171950660669,0.124262476372,2.93608439432e-10,6.77359807989e-06
25300,25.3,0.000144030695972,2.78561719412e-05,0.000171886867913,0.124587370208,3.02724934942e-10,6.97810430131e-06
25400,25.4,0.000143171713662,2.86403568916e-05,0.000171812070553,0.124968310035,2.89174861728e-10,7.06989541575e-06
25500,25.5,0.000149559878233,2.21553885371e-05,0.00017171526677,0.125461327653,2.72872398236e-10,7.31422160711e-06
25600,25.6,0.000137576424968,3.40970919687e-05,0.000171673516937,0.125673957808,2.61295213466e-10,7.41890494174e-06
25700,25.7,0.000154854551605,1.66904600274e-05,0.000171545011632,0.12632842995,2.77189285303e-10,7.6426650261e-06
25800,25.8,0.000132338795811,3.91956904171e-05,0.000171534486228,0.126382035397,2.60171530417e-10,7.80273617024e-06
25900,25.9,0.000159677556319,1.16988586029e-05,0.000171376414922,0.127187085944,2.67772930417e-10,8.05276115862e-06
26000,26,0.00012768474212,4.37092764954e-05,0.000171394018616,0.12709743107,2.62338971723e-10,8.23473425617e-06
26100,26.1,0.000163815810654,7.39461046305e-06,0.000171210421117,0.128032485453,2.72055757044e-10,8.47450618639e-06
26200,26.2,0.000123811712974,4.74401545307e-05,0.000171251867505,0.127821400732,2.82213373239e-10,8.6934435306e-06
26300,26.3,0.000167086212661,3.96110184705e-06,0.000171047314508,0.128863180593,2.55016093799e-10,8.95508333622e-06
26400,26.4,0.000120883431361,5.02237558543e-05,0.000171107187216,0.128558251395,2.41420866558e-10,9.20308239805e-06
26500,26.5,0.000169346702277,1.54099956468e-06,0.000170887701842,0.129676081223,2.47971863567e-10,9.46569401811e-06
26600,26.6,0.000119017625552,5.19423844955e-05,0.000170960010047,0.129307818559,2.39097847516e-10,9.72434939678e-06
26700,26.7,0.000170499912124,2.31818544399e-07,0.000170731730668,0.130470435888,2.57745852905e-10,1.00129220257e-05
26800,26.8,0.000118288484784,5.25212125231e-05,0.000170809697307,0.130073355057,2.45748832601e-10,1.0304822097e-05
26900,26.9,0.000170498614184,8.10172243704e-08,0.000170579631409,0.131245071056,2.35469552644e-10,1.06017650143e-05
27000,27,0.000118714801625,5.1941856887e-05,0.000170656658512,0.13085277524,2.05273808728e-10,1.08788012287e-05
27100,27.1,0.00016934740502,1.08398280451e-06,0.000170431387825,0.13200006943,2.2962275848e-10,1.12096100046e-05
27200,27.2,0.000120269619706,5.02308826848e-05,0.00017050050239,0.131648071837,2.06934285444e-10,1.15207288395e-05
27300,27.3,0.000167100567012,3.18620323423e-06,0.000170286770246,0.13273660071,2.23004392626e-10,1.18618381026e-05
27400,27.4,0.00012287126511,4.74706324046e-05,0.000170341897515,0.132455839836,2.29813441584e-10,1.21406325267e-05
27500,27.5,0.000163862364626,6.28324214311e-06,0.000170145606769,0.133455540393,2.01388450161e-10,1.25208316937e-05
27600,27.6,0.000126397600139,4.3783231439e-05,0.000170180831578,0.133276141915,2.16413927611e-10,1.28325015094e-05
27700,27.7,0.000159777612431,1.02296923098e-05,0.000170007304741,0.134159906839,2.20788908263e-10,1.32201934658e-05
27800,27.8,0.000130682379176,3.93357356345e-05,0.000170018114811,0.134104851606,2.03772682393e-10,1.34932106019e-05
27900,27.9,0.0001550299913,1.48415239317e-05,0.000169871515232,0.13485147713,2.16753514314e-10,1.39174752482e-05
28000,28,0.000135530663034,3.43233527712e-05,0.000169854015805,0.13494060098,2.28802117105e-10,1.42221856116e-05
28100,28.1,0.000149828464083,1.99089095551e-05,0.000169737373638,0.135534654657,2.11707885312e-10,1.46484447259e-05
28200,28.2,0.000140721681834,2.89677597828e-05,0.000169689441617,0.135778770435,2.23005205793e-10,1.49180536227e-05
28300,28.3,0.00014440219132,2.52022945691e-05,0.000169604485889,0.136211446406,2.17156772378e-10,1.53690589709e-05
28400,28.4,0.000146022595928,2.35022851411e-05,0.000169524881069,0.136616870426,2.19035618454e-10,1.56709277298e-05
28500,28.5,0.000138987405397,3.04844386343e-05,0.000169471844031,0.13688698584,2.12591714368e-10,1.61181089559e-05
28600,28.6,0.000151196824479,1.81643229124e-05,0.000169361147391,0.1374507592,2.19576090136e-10,1.63937068296e-05
28700,28.7,0.000133817556396,3.55214810852e-05,0.000169339037481,0.137563364048,2.08436016309e-10,1.68471029503e-05
28800,28.8,0.000156014797579,1.31840556945e-05,0.000169198853273,0.138277316355,1.8359450002e-10,1.71572443782e-05
28900,28.9,0.000129115412759,4.00897315902e-05,0.000169205144349,0.13824527617,1.79779260294e-10,1.76022310245e-05
29000,29,0.000160264845002,8.77383471991e-06,0.000169038679722,0.139093073552,1.88219433668e-10,1.78951212948e-05
29100,29.1,0.000125077918705,4.3991916879e-05,0.000169069835584,0.138934398052,1.94498206114e-10,1.83265551656e-05
29200,29.2,0.000163760825395,5.12031449655e-06,0.000168881139892,0.13989541732,1.99176936936e-10,1.86557679347e-05
29300,29.3,0.000121876578323,4.7055760584e-05,0.000168932338907,0.139634662877,1.97066451476e-10,1.90764481833e-05
29400,29.4,0.000166351679536,2.37502929969e-06,0.000168726708836,0.14068192823,2.00210895564e-10,1.93939682948e-05
29500,29.5,0.000119638634495,4.91538904421e-05,0.000168792524937,0.140346729577,2.01048156245e-10,1.9785581502e-05
29600,29.6,0.000167926765837,6.48965476406e-07,0.000168575731314,0.141450850435,1.9929276065e-10,2.01373157972e-05
29700,29.7,0.000118455801145,5.01941148992e-05,0.000168649916044,0.141073030705,1.89376631451e-10,2.05188231231e-05
29800,29.8,0.000168420441382,7.94347339139e-09,0.000168428384855,0.142201279785,1.98901268701e-10,2.08599904405e-05
29900,29.9,0.000118365252028,5.01393005967e-05,0.000168504552624,0.141813360523,2.24046850913e-10,2.12043924002e-05
30000,30,0.000167815770353,4.68960696887e-07,0.00016828473105,0.142932902609,2.12856830194e-10,2.15709105225e-05
30100,30.1,0.000119364415197,4.89918811256e-05,0.000168356296323,0.142568423667,2.06962795021e-10,2.19093393101e-05
30200,30.2,0.000166142432798,2.00225511383e-06,0.000168144687912,0.143646136452,2.00031911955e-10,2.22631534056e-05
30300,30.3,0.000121395750376,4.68097207927e-05,0.000168205471168,0.143336569871,2.0502343089e-10,2.25635336752e-05
30400,30.4,0.000163478628523,4.52939156203e-06,0.000168008020085,0.144342179979,2.05882644908e-10,2.29270362923e-05
30500,30.5,0.000124364225109,4.36879455689e-05,0.000168052170678,0.144117322855,1.97845181143e-10,2.32290042991e-05
30600,30.6,0.000159942791254,7.93155995892e-06,0.000167874351213,0.145022949958,1.80600209713e-10,2.35765090401e-05
30700,30.7,0.000128128874447,3.97681119127e-05,0.000167896986359,0.144907670102,1.84687664366e-10,2.38431644446e-05
30800,30.8,0.000155693007811,1.20502273953e-05,0.000167743235207,0.145690718293,1.66034964674e-10,2.41809262719e-05
30900,30.9,0.000132519898835,3.52203532736e-05,0.000167740252109,0.145705911084,1.61622428037e-10,2.44588289099e-05
31000,31,0.000150914951273,1.66991470025e-05,0.000167614098275,0.146348407282,1.52244866668e-10,2.47781819667e-05
31100,31.1,0.000137337878274,3.02448596436e-05,0.000167582737917,0.146508124275,1.4637483464e-10,2.50227644378e-05
31200,31.2,0.000145817722512,2.16686018257e-05,0.000167486324337,0.146999154605,1.33378247351e-10,2.53146594375e-05
31300,31.3,0.000142368606418,2.50562567904e-05,0.000167424863209,0.147312173562,1.37526272071e-10,2.55792495764e-05
31400,31.4,0.000140621598621,2.67376273184e-05,0.000167359225939,0.147646461431,1.36019009541e-10,2.58523890014e-05
31500,31.5,0.000147388488822,1.98790712188e-05,0.000167267560041,0.148113312018,1.2975191596e-10,2.6081747471e-05
31600,31.6,0.000135549847388,3.16823648727e-05,0.00016723221226,0.148293336786,1.20319993654e-10,2.63169197392e-05
31700,31.7,0.00015217665855,1.49345617774e-05,0.000167111220327,0.148909543641,1.15909369482e-10,2.65702363045e-05
31800,31.8,0.000130819207434,3.62853192989e-05,0.000167104526733,0.148943633837,1.16182673575e-10,2.67889695332e-05
31900,31.9,0.000156523205948,1.04335239114e-05,0.000166956729859,0.149696357133,1.16407238402e-10,2.7000758004e-05
32000,32,0.000126628833026,4.0346867954e-05,0.00016697570098,0.149599738012,1.17169002759e-10,2.71812174626e-05
32100,32.1,0.000160239013587,6.56540898248e-06,0.000166804422569,0.150472051792,1.17686690235e-10,2.7412732304e-05
32200,32.2,0.000123154932003,4.36901391413e-05,0.000166845071144,0.150265030301,1.25521729099e-10,2.75819577724e-05
32300,32.3,0.00016316314534,3.49186793644e-06,0.000166655013277,0.151232987071,1.26667115489e-10,2.77635067839e-05
32400,32.4,0.000120539310603,4.61730791524e-05,0.000166712389755,0.150940771066,1.23610864435e-10,2.79033030025e-05
32500,32.5,0.0001651705996,1.33805115489e-06,0.000166508650755,0.151978405275,1.17557140074e-10,2.80912351998e-05
32600,32.6,0.000118887967861,4.76891237182e-05,0.000166577091579,0.15162983902,1.18927065189e-10,2.82278007889e-05
32700,32.7,0.000166176094464,1.89681520697e-07,0.000166365775984,0.152706060505,1.18188061965e-10,2.83588484284e-05
32800,32.8,0.000118262569711,4.81767216223e-05,0.000166439291334,0.152331649905,1.16060836131e-10,2.84791183565e-05
32900,32.9,0.000166139619497,8.67579138082e-08,0.000166226377411,0.153416011608,1.16343109917e-10,2.85967791446e-05
33000,33,0.000118681542474,4.7617062345e-05,0.000166298604819,0.153048160439,1.24211322084e-10,2.87237893368e-05
33100,33.1,0.000165065139261,1.0253616919e-06,0.000166090500953,0.154108024726,1.26782072403e-10,2.87825545429e-05
33200,33.2,0.000120117337183,4.60380929768e-05,0.00016615543016,0.153777342993,1.18213461232e-10,2.89040122497e-05
33300,33.3,0.000163003390397,2.95458021948e-06,0.000165957970616,0.154782996189,1.16013564482e-10,2.89290688022e-05
33400,33.4,0.000122498679778,4.35109760188e-05,0.000166009655797,0.154519765725,1.22853252916e-10,2.90671625928e-05
33500,33.5,0.000160045912665,5.78257103877e-06,0.000165828483704,0.155442467619,1.21663302818e-10,2.903804876e-05
33600,33.6,0.000125714574285,4.01473857712e-05,0.000165861960056,0.155271973956,1.14266187682e-10,2.9173215443e-05
33700,33.7,0.0001563242031,9.37752604616e-06,0.000165701729147,0.156088023278,1.15349657727e-10,2.90966087665e-05
33800,33.8,0.000129617341836,3.60950819648e-05,0.000165712423801,0.15603355585,1.20323630399e-10,2.92550166174e-05
33900,33.9,0.000152000614654,1.35764411073e-05,0.000165577055762,0.156722979614,1.21646415876e-10,2.91356962534e-05
34000,34,0.000134031992483,3.15299265691e-05,0.000165561919052,0.156800070244,1.2819939549e-10,2.92832683193e-05
34100,34.1,0.000147263897465,1.819023205e-05,0.000165454129515,0.157349037845,1.22079723099e-10,2.91146388322e-05
34200,34.2,0.00013876070752,2.66500430422e-05,0.000165410750563,0.157569965038,1.18975519472e-10,2.92852881021e-05
34300,34.3,0.000142318422561,2.30136533606e-05,0.000165332075921,0.157970651696,1.20603612766e-10,2.90907667046e-05
34400,34.4,0.000143594461153,2.16653284932e-05,0.000165259789646,0.158338802673,1.22663094583e-10,2.92339096801e-05
34500,34.5,0.000137377425412,2.78331118294e-05,0.000165210537242,0.158589643107,1.2739167707e-10,2.90016364824e-05
34600,34.6,0.000148319798882,1.67896646159e-05,0.000165109463498,0.159104407456,1.19262948342e-10,2.9158833092e-05
34700,34.7,0.000132651557838,3.2437026682e-05,0.00016508858452,0.159210743217,1.19394833196e-10,2.89208993332e-05
34800,34.8,0.000152729264991,1.22313253062e-05,0.000164960590297,0.159862612444,1.14475957387e-10,2.9030233881e-05
34900,34.9,0.00012834238012,3.66235668324e-05,0.000164965946952,0.159835331222,1.08985545244e-10,2.87759011197e-05
35000,35,0.00015663055129,8.18303141953e-06,0.00016481358271,0.160611315939,1.12089189391e-10,2.88821585561e-05
35100,35.1,0.000124630273677,4.02114670744e-05,0.000164841740751,0.160467908211,1.06521619606e-10,2.86436006682e-05
35200,35.2,0.000159853113728,4.81593070312e-06,0.000164669044431,0.161347443346,1.08262877961e-10,2.86842095197e-05
35300,35.3,0.000121671596425,4.30442166017e-05,0.000164715813026,0.161109252847,1.17132744731e-10,2.8453199934e-05
35400,35.4,0.000162258466217,2.26887803264e-06,0.00016452734425,0.162069116445,9.94299846748e-11,2.84697406832e-05
35500,35.5,0.000119585531004,4.50020193511e-05,0.000164587550355,0.161762489269,1.10641983247e-10,2.8274625935e-05
35600,35.6,0.000163742166487,6.46619015159e-07,0.000164388785502,0.16277479035,1.17423120241e-10,2.82155163953e-05
35700,35.7,0.000118457629814,4.5999276781e-05,0.000164456906595,0.162427852475,1.04526506936e-10,2.80462253562e-05
35800,35.8,0.000164242566495,1.10016583808e-08,0.000164253568154,0.163463446651,1.14972525305e-10,2.79448748383e-05
35900,35.9,0.000118325847113,4.59977348774e-05,0.00016432358199,0.163106869111,1.076714002e-10,2.78272308722e-05
36000,36,0.000163739078565,3.82607371959e-07,0.000164121685937,0.164135117264,1.00850475232e-10,2.76507136938e-05
36100,36.1,0.000119191292019,4.49964623597e-05,0.000164187754379,0.163798633454,1.0842767296e-10,2.75655861285e-05
36200,36.2,0.000162256653088,1.73651582669e-06,0.000163993168915,0.164789649083,1.13215945407e-10,2.73382294326e-05
36300,36.3,0.000121004886786,4.30445427709e-05,0.000164049429556,0.16450311599,1.25773126696e-10,2.73127249964e-05
36400,36.4,0.000159861559679,4.00609802584e-06,0.000163867657705,0.165428872426,1.25982733937e-10,2.70212723213e-05
36500,36.5,0.000123683725898,4.02252332292e-05,0.000163908959127,0.165218526013,1.45873930523e-10,2.70216090329e-05
36600,36.6,0.000156660256262,7.08474792968e-06,0.000163745004191,0.166053541643,1.410570622e-10,2.66843602554e-05
36700,36.7,0.000127100926976,3.66657333513e-05,0.000163766660327,0.165943247851,1.53112556924e-10,2.67418044233e-05
36800,36.8,0.00015279366373,1.08309540597e-05,0.000163624617789,0.166666664555,1.33776860793e-10,2.63602034442e-05
36900,36.9,0.000131104127745,3.25189424594e-05,0.000163623070204,0.166674546341,1.2871168316e-10,2.64263728901e-05
37000,37,0.000148430870492,1.50752904474e-05,0.000163506160939,0.167269960337,1.23680570519e-10,2.60171977845e-05
37100,37.1,0.00013551104528,2.79675765045e-05,0.000163478621784,0.167410216103,1.00004465421e-10,2.61267940939e-05
37200,37.2,0.000143762080976,1.96268047401e-05,0.000163388885716,0.167867238142,9.27072696806e-11,2.56989186738e-05
37300,37.3,0.000140126308869,2.32077275161e-05,0.000163334036385,0.168146583492,1.00951209573e-10,2.5795703986e-05
37400,37.4,0.000138989834994,2.42825399745e-05,0.000163272374968,0.16846062251,9.08024808638e-11,2.53663318467e-05
37500,37.5,0.000144743846339,1.84459399204e-05,0.000163189786259,0.168881243352,8.74201389968e-11,2.54841869489e-05
37600,37.6,0.00013431977298,2.88360809491e-05,0.00016315585393,0.169054059288,7.75346697117e-11,2.50645610377e-05
37700,37.7,0.000149159333078,1.38872776266e-05,0.000163046610705,0.169610430463,7.8266342794e-11,2.51501380496e-05
37800,37.8,0.000129953227271,3.30856173928e-05,0.000163038844664,0.169649982585,6.72491315721e-11,2.47548358007e-05
37900,37.9,0.000153178198182,9.72673214038e-06,0.000162904930323,0.170332002723,9.28141119349e-11,2.48361546747e-05
38000,38,0.000126075207029,3.6845499347e-05,0.000162920706376,0.170251655945,1.02267531018e-10,2.44784185621e-05
38100,38.1,0.000156623020486,6.14242283792e-06,0.000162765443324,0.171042404175,1.11032819638e-10,2.45150599964e-05
38200,38.2,0.000122851572001,3.99494746234e-05,0.000162801046625,0.170861078053,1.03019242219e-10,2.41992955808e-05
38300,38.3,0.000159343802322,3.28459622015e-06,0.000162628398542,0.171740367518,1.34858382637e-10,2.42106702594e-05
38400,38.4,0.000120414699099,4.22646586514e-05,0.00016267935775,0.171480834402,1.40360134478e-10,2.39559234398e-05
38500,38.5,0.000161221155487,1.27315187638e-06,0.000162494307364,0.17242328828,1.51214232076e-10,2.39192965604e-05
38600,38.6,0.0001188669256,4.36885399339e-05,0.000162555465534,0.172111812279,1.64379474617e-10,2.37112710984e-05
38700,38.7,0.000162174976702,1.88295968872e-07,0.000162363272671,0.17309064249,1.63785832428e-10,2.36394411015e-05
38800,38.8,0.000118265602968,4.41634880782e-05,0.000162429091046,0.172755432258,1.89820688936e-10,2.35077316385e-05
38900,38.9,0.000162164684205,7.08234604613e-08,0.000162235507665,0.173741344322,1.93974865258e-10,2.33929812731e-05
39000,39,0.000118632410744,4.36678830801e-05,0.000162300293824,0.173411391122,2.19613837785e-10,2.32998325761e-05
39100,39.1,0.000161193250782,9.17664755404e-07,0.000162110915537,0.174375886819,2.17062104236e-10,2.31541744969e-05
39200,39.2,0.000119940558985,4.22284424373e-05,0.000162169001422,0.174080057838,2.26133937667e-10,2.31414313961e-05
39300,39.3,0.000159305462167,2.68395086258e-06,0.00016198941303,0.174994694007,2.24889093955e-10,2.296433854e-05
39400,39.4,0.000122127873163,3.99077458691e-05,0.000162035619032,0.174759368773,1.91839642781e-10,2.29735407094e-05
39500,39.5,0.000156586263457,5.28447944912e-06,0.000161870742906,0.175599075984,1.83042159203e-10,2.27823444729e-05
39600,39.6,0.000125088855515,3.68113472973e-05,0.000161900202812,0.175449037915,1.80604237401e-10,2.28640418297e-05
39700,39.7,0.000153156986838,8.5975003972e-06,0.000161754487235,0.176191161255,1.71173384475e-10,2.26568252149e-05
39800,39.8,0.000128688863619,3.30745541551e-05,0.000161763417774,0.176145678394,1.69974377245e-10,2.27421245586e-05
39900,39.9,0.000149169229755,1.24710604211e-05,0.000161640290176,0.176772762104,1.73053779764e-10,2.25440215282e-05
40000,40,0.0001327625003,2.88629920356e-05,0.000161625492335,0.176848126885,1.7335020106e-10,2.26840179602e-05
40100,40.1,0.000144798689712,1.67288268604e-05,0.000161527516573,0.177347113346,1.89598033917e-10,2.2487244707e-05
40200,40.2,0.000137126761196,2.4360469247e-05,0.000161487230443,0.17755228892,2.11025877915e-10,2.2616861051e-05
40300,40.3,0.000140236674013,2.11790651665e-05,0.000161415739179,0.177916390937,2.28825563673e-10,2.24504381773e-05
40400,40.4,0.000141585192775,1.97637315267e-05,0.000161348924301,0.178256676317,2.31375408865e-10,2.26122534646e-05
40500,40.5,0.000135681878401,2.56223081408e-05,0.000161304186542,0.178484523856,2.03975256998e-10,2.24647177812e-05
40600,40.6,0.000145938958676,1.52724806455e-05,0.000161211439321,0.17895688157,2.1789956745e-10,2.26100323179e-05
40700,40.7,0.000131331671535,2.98608411774e-05,0.000161192512712,0.179053273998,2.15191958115e-10,2.25047977783e-05
40800,40.8,0.000149994587963,1.1080508052e-05,0.000161075096015,0.179651272329,2.23406549647e-10,2.26618590671e-05
40900,40.9,0.000127372922264,3.37069838663e-05,0.00016107990613,0.179626774612,2.32739677127e-10,2.25914623016e-05
41000,41,0.000153572522223,7.36808441851e-06,0.000160940606642,0.180336221079,2.28119418221e-10,2.27336719796e-05
41100,41.1,0.00012397457731,3.69915519616e-05,0.000160966129271,0.180206235395,2.37184938588e-10,2.2704608331e-05
41200,41.2,0.000156515609539,4.29268258935e-06,0.000160808292128,0.181010093366,2.32976055318e-10,2.28461400955e-05
41300,41.3,0.000121279629845,3.95708817331e-05,0.000160850511578,0.180795071472,2.14684997141e-10,2.28641417641e-05
41400,41.4,0.000158695014864,1.98362127023e-06,0.000160678636134,0.181670425918,2.20883001237e-10,2.29976300991e-05
41500,41.5,0.000119399405992,4.13335863994e-05,0.000160732992392,0.181393591773,2.36643237353e-10,2.30444321407e-05
41600,41.6,0.000160016810535,5.35028827322e-07,0.000160551839362,0.182316196578,2.47090048097e-10,2.31756043566e-05
41700,41.7,0.00011840904567,4.22040169015e-05,0.000160613062571,0.182004389332,2.2861011773e-10,2.32760637381e-05
41800,41.8,0.000160424893097,3.191600509e-09,0.000160428084698,0.182946473907,2.09499542126e-10,2.34075101495e-05
41900,41.9,0.00011834352919,4.21473811566e-05,0.000160490910346,0.182626505506,2.2587189472e-10,2.35180030891e-05
42000,42,0.000159904380738,4.03074602838e-07,0.000160307455341,0.183560834178,2.22417742688e-10,2.36549663294e-05
42100,42.1,0.000119198140525,4.11681520074e-05,0.000160366292533,0.18326117882,2.23529123295e-10,2.38190409146e-05
42200,42.2,0.000158480730643,1.70905931401e-06,0.000160189789957,0.184160099057,2.16648426094e-10,2.39631834437e-05
42300,42.3,0.000120926359872,3.93131933294e-05,0.000160239553201,0.183906656934,1.91396826804e-10,2.41192727814e-05
42400,42.4,0.000156219839795,3.85515514267e-06,0.000160074994937,0.184744745289,1.98992996758e-10,2.42812126062e-05
42500,42.5,0.000123445447277,3.66653027789e-05,0.000160110750056,0.184562645968,2.06770298797e-10,2.44849938648e-05
42600,42.6,0.000153223155801,6.73949966965e-06,0.00015996265547,0.185316885497,2.0839952451e-10,2.46582292927e-05
42700,42.7,0.000126636519005,3.3343890434e-05,0.000159980409439,0.185226465279,2.19514537136e-10,2.48425341161e-05
42800,42.8,0.000149624782678,1.02277327807e-05,0.000159852515459,0.185877823971,2.3316776825e-10,2.50438222399e-05
42900,42.9,0.000130353991259,2.94947925827e-05,0.000159848783842,0.185896828937,2.47118070759e-10,2.52666477099e-05
43000,43,0.000145583409179,1.41605278438e-05,0.000159743937023,0.186430809404,2.34542738359e-10,2.54806351158e-05
43100,43.1,0.000134428210323,2.52882983456e-05,0.000159716508669,0.186570500863,2.17223072826e-10,2.56814779057e-05
43200,43.2,0.000141276855023,1.83597191238e-05,0.000159636574147,0.186977604039,1.97341641276e-10,2.59263954287e-05
43300,43.3,0.000138676590522,2.09074352257e-05,0.000159584025747,0.187245230841,2.01324851983e-10,2.6156888652e-05
43400,43.4,0.000136892863699,2.26368515984e-05,0.000159529715298,0.187521831691,2.00234098752e-10,2.64141513281e-05
43500,43.5,0.000142908822506,1.65431390557e-05,0.000159451961562,0.187917828215,1.74462216801e-10,2.66279756149e-05
43600,43.6,0.00013262103101,2.68019047305e-05,0.00015942293574,0.18806565551,1.98347703937e-10,2.69096591955e-05
43700,43.7,0.000146937326762,1.23834712813e-05,0.000159320798044,0.188585838528,1.91113969904e-10,2.71475078334e-05
43800,43.8,0.000128645608982,3.06699529391e-05,0.000159315561921,0.188612505883,1.78692354041e-10,2.74401949876e-05
43900,43.9,0.000150584316839,8.60682349748e-06,0.000159191140337,0.189246179807,1.68352707493e-10,2.76707993076e-05
44000,44,0.000125134578584,3.40726622316e-05,0.000159207240816,0.18916418074,1.39315973504e-10,2.79738520027e-05
44100,44.1,0.000153689939031,5.37344950036e-06,0.000159063388531,0.18989681441,1.49744199986e-10,2.82270893999e-05
44200,44.2,0.000122237342738,3.68600426461e-05,0.000159097385384,0.189723669861,1.37825239558e-10,2.85395202837e-05
44300,44.3,0.000156119299416,2.81869222109e-06,0.000158937991637,0.190535455546,1.39234875076e-10,2.87946027338e-05
44400,44.4,0.000120071360576,3.89144068572e-05,0.000158985767433,0.190292135418,1.45562088827e-10,2.91004821941e-05
44500,44.5,0.000157767865789,1.04735678616e-06,0.000158815222576,0.191160713244,1.43709252307e-10,2.93795693747e-05
44600,44.6,0.000118726339186,4.01456840024e-05,0.000158872023189,0.190871430095,1.40982596127e-10,2.96933338743e-05
44700,44.7,0.000158566117105,1.29216637569e-07,0.000158695333742,0.191771302058,1.69141301887e-10,2.99798030552e-05
44800,44.8,0.000118249727264,4.05063761281e-05,0.000158756103392,0.191461804774,1.57866256921e-10,3.02724520485e-05
44900,44.9,0.00015848240391,9.59562053605e-08,0.000158578360115,0.192367043848,1.44517110747e-10,3.05839692102e-05
45000,45,0.000118657182031,3.99806457009e-05,0.000158637827732,0.192064177764,1.74179185911e-10,3.08838258617e-05
45100,45.1,0.000157523340223,9.40997093102e-07,0.000158464337316,0.192947757195,1.97930674232e-10,3.12034281929e-05
45200,45.2,0.000119919216879,3.85982213536e-05,0.000158517438232,0.192677316449,1.97473266013e-10,3.14736642796e-05
45300,45.3,0.000155734737953,2.61835950963e-06,0.000158353097463,0.193514297115,1.98465545159e-10,3.18157980851e-05
45400,45.4,0.000121975862776,3.64190757086e-05,0.000158394938485,0.19330120254,1.76032729944e-10,3.20940822538e-05
45500,45.5,0.000153196848405,5.04757229649e-06,0.000158244420702,0.194067783315,1.6148669876e-10,3.24407914853e-05
45600,45.6,0.00012472707065,3.35437087781e-05,0.000158270779428,0.193933539427,1.42925552715e-10,3.26877568914e-05
45700,45.7,0.000150023700856,8.11425049668e-06,0.000158137951353,0.194610027258,1.35244133013e-10,3.30493577123e-05
45800,45.8,0.000128048611605,3.00965498708e-05,0.000158145161476,0.194573306401,1.30246771828e-10,3.33074516702e-05
45900,45.9,0.000146354334841,1.16789640509e-05,0.000158033298892,0.195143017865,1.37342798945e-10,3.36677723575e-05
46000,46,0.000131788073921,2.62306545331e-05,0.000158018728455,0.195217224491,1.16881089269e-10,3.38976118084e-05
46100,46.1,0.000142349876024,1.55801100635e-05,0.000157929986088,0.195669185654,8.80103556035e-11,3.42609638569e-05
